產品碼,產品名稱,選項,預期,已計算
558,GB0005----冈本橙味超润滑3片装----558,,3.0000,
559,GB0004----岡本純10片裝----559,,3.0000,
56,GB0025----冈本点子冰冰3片装----56,,3.0000,
560,GB0003----冈本纯3片装----560,,3.0000,
561,GB0002----冈本超润滑10片装----561,,3.0000,
562,GB0001----冈本超润滑3片装----562,,3.0000,
563,dm0912----袖珍按摩棒（黑粉色）----563,,3.0000,
564,dm0911----袖珍按摩棒（藍色）----564,,3.0000,
565,dm0910----袖珍按摩棒（顏色隨機）----565,,3.0000,
566,lt0029----日本90后润滑剂----566,,3.0000,
567,lt0028----日本80后润滑剂----567,,3.0000,
568,"150885----日本不二厚手。奢華耀金 安全套12 片裝----568",,3.0000,
569,lt0027----日本70后润滑剂----569,,3.0000,
57,AM0592----情趣用品收纳袋-小号----57,,3.0000,
570,OH0774----小实体娃娃2----570,,3.0000,
571,OH0773----小实体娃娃----571,,3.0000,
572,oc0041----男用自慰杯----572,,3.0000,
573,lt0002----日本润滑油高浓度小140ML----573,,3.0000,
574,LT0001----日本白色润滑剂----574,,3.0000,
575,dw0068----充气抱枕+自慰器+润滑油----575,,3.0000,
576,DW0031----激乳+充气娃娃+自慰器+润滑油----576,,3.0000,
577,dw0003----充气娃娃（蓝发）----577,,3.0000,
578,VB0401----兰阮棒----578,,3.0000,
579,VB0400----粉阮棒----579,,3.0000,
58,AM0593----情趣用品收纳袋-超小号----58,,3.0000,
580,VB0394----水晶G点-粉----580,,3.0000,
581,vb0393----水晶G点-白----581,,3.0000,
582,VB0392----夜光甲壳虫-兰----582,,3.0000,
583,VB0391----夜光甲壳虫-粉----583,,3.0000,
584,VB0371----钻天龙----584,,3.0000,
585,VB0370----粉细棒----585,,3.0000,
586,"vb0077----笨小孩N MK-A-077----586",,3.0000,
587,"VB0027----TAN TANGO(G点绿）----587",,3.0000,
588,"790180----日本NPG ＊ 「頂點 enema」水晶G點按摩器(黑色)----588",,3.0000,
589,"790173----日本NPG ＊ 「頂點 enema」水晶G點按摩器(透明)----589",,3.0000,
59,OH0158----美形立体入珠美臀佳阴[OH0158]----59,,3.0000,
590,RT0377----水晶后庭-粉----590,,3.0000,
591,OC0080----科学五号男用自慰杯----591,,3.0000,
592,GB0038----冈本0.03(芦荟超薄)3片装----592,,3.0000,
593,GB0034----冈本003(黄金超薄)3片装----593,,3.0000,
594,GB0036----岡本003(黃金超薄)6片裝----594,,3.0000,
595,GB0035----冈本003(黄金超薄)4片装----595,,3.0000,
596,RN0100----龙头套（白）----596,,3.0000,
597,"OH0348----つぼみニューエイジ ホール----597",,3.0000,
598,OH0064----学院----598,,3.0000,
599,OC0001----东京八一----599,,3.0000,
6,ECS000613----小青蛙后庭串珠（红）----6,,3.0000,
60,"OH0336----HOT SOUL男用自慰器----60",,3.0000,
600,KB-301----超细纤维带柄清洁刷----600,,3.0000,
601,9051----二合一眉毛黑头清洁棒----601,,3.0000,
602,9037----假睫毛辅助器----602,,3.0000,
603,8917----圆形除毛盘----603,,3.0000,
604,9006----眼妆睫毛卸妆按摩刷----604,,3.0000,
605,9013----眼部按摩轮9848----605,,3.0000,
606,8634----扣板睫毛夹----606,,3.0000,
607,8535----双眼皮夹----607,,3.0000,
608,8504----眼线辅助器----608,,3.0000,
609,8498----眼线辅助器----609,,3.0000,
61,OH0135----口技媚娘-粉红口交器----61,,3.0000,
610,8481----鼻头毛穴洁净洗颜刷清洁刷----610,,3.0000,
611,8443----去黑头指套----611,,3.0000,
612,8436----二代眉卡----612,,3.0000,
613,8429----黑头擦----613,,3.0000,
614,8405----水晶立体睫毛卡----614,,3.0000,
615,8467----发尾马尾吹整夹----615,,3.0000,
616,8924----洁面膏起泡网----616,,3.0000,
617,9082----神奇瘦脸美女魔术贴----617,,3.0000,
618,"THF-001-18miss----日本TENGA FLIP HOLE挺趣杯 白色经典版 无限次重复使用----618",,3.0000,
619,"TOC-101H----日本Tenga 喉趣杯-黑色紧实型----619",,3.0000,
62,OH0047----名器の实感男用自慰器----62,,3.0000,
620,"TOC-102H----日本Tenga 柔趣杯-黑色紧实型----620",,3.0000,
621,"TOC-103H----日本TENGA 摇趣杯-黑色紧实型----621",,3.0000,
622,"thrill----加拿大we-vibe Thrill顫慄 女用自慰器 震動按摩器 陰蒂 G 點刺激----622",,3.0000,
623,"THF-002-18miss----日本TENGA FLIP HOLE挺趣杯 黑色精装版 无限次重复使用----623",,3.0000,
624,"TOC-102----日本TENGA 柔趣杯-红色标准型----624",,3.0000,
625,"TOC-103----日本TENGA 摇趣杯-红色标准型----625",,3.0000,
626,mint----加拿大INTIMATE|ORGANICS純天然可食用果味熱感口交潤滑液(巧克力薄荷120ml)----626,,3.0000,
627,"TOC-104----日本TENGA 双趣杯-红色标准型----627",,3.0000,
628,"TOC-105----日本TENGA 弹趣杯-红色标准型----628",,3.0000,
629,"FYA504----繽紛暢享系列 HELLO小姐---俏媚後庭挑逗棒----629",,3.0000,
63,"kkcool----英國KKPLUS水溶情顶级润滑液200ml- 冰感型----63",,3.0000,
630,"TOC-101S----日本TENGA 喉趣杯-白色超柔型----630",,3.0000,
631,"TOC-102S----日本TENGA 柔趣杯-白色超柔型----631",,3.0000,
632,"TOC-103S----日本TENGA 摇趣杯-白色超柔型----632",,3.0000,
633,"TOC-105S----日本TENGA 弹趣杯-白色超柔型----633",,3.0000,
634,"TOC-001US----日本TENGA 喉趣杯-红色加大型----634",,3.0000,
635,HC3201311----延時雙環-梯形(粉紅)----635,,3.0000,
636,"TOC-002US----日本TENGA 柔趣杯-红色加大型----636",,3.0000,
637,"EGG-001----日本TENGA 挺趣蛋-波浪型----637",,3.0000,
638,"EGG-002----日本TENGA 挺趣蛋-珠网型----638",,3.0000,
639,"HC3201021----小海豚环 震动延时水晶套环----639",,3.0000,
64,OHXXXX----魔宫の名器----64,,3.0000,
640,"EGG-003----日本TENGA 挺趣蛋-凸点型----640",,3.0000,
641,"TOC-101----日本TENGA 喉趣杯-红色标准型----641",,3.0000,
642,"03-AH-166----Bokuno Angel 1:Maron----642",,3.0000,
643,"09-KU-033----日本 Wins - 夜裡櫻花戀 無次元形狀肉厚夾吸自慰器----643",,3.0000,
644,"09-KB-005----日本 Wins - 巨奶派對 美陰夾吸超軟美形自慰器----644",,3.0000,
645,"10-KI-003----日本wins sexy panties  入口即化可食用的女性內衣褲 胸罩 + 內褲 (糖果味)----645",,3.0000,
646,"10-KI-002----日本wins - Sweet Blowjob 口交男士內衣褲 (可食用)----646",,3.0000,
647,"10-KI-004----日本wins sexy panties  入口即化可食用的男士內衣褲(巧克力 味)----647",,3.0000,
648,"10-KU-56----日本Wins-名器降臨 - 転生 前後雙穴自慰器----648",,3.0000,
649,"09-NR-021----日本Wins - 名器降臨-超大型逼真玩美女體----649",,3.0000,
65,"OH0723----日本NPG名器證明III 之斉藤瑠唯 ＯＬ名器物語（少女型）----65",,3.0000,
650,"02-AH-130----日本Wins - DX1强力压缩式自慰名器----650",,3.0000,
651,"FYA509----繽紛暢享系列 逍遙小龍王 立體快感震震樂----651",,3.0000,
652,"02-AH-131----日本Wins -究极武器-Virtual Robo DX2----652",,3.0000,
653,"02-AH-132----日本Wins 电动往覆式男用器具自慰名器NO1 强力压缩强力夹吸上下伸缩Virtual robo DX3----653",,3.0000,
654,04-AH-214----日本WINS-猛男(锻炼自我型)做爱计时器----654,,3.0000,
655,"06-YY-162----日本Wins 7秘兵器电动自慰器----655",,3.0000,
656,06-AH-312----日本WINS-成田电动变频式龟头快感(锻炼敏感型)----656,,3.0000,
657,"150915----日本原裝★不二MICHIKO LONDON1500 ★名牌決定版安全套12片裝----657",,3.0000,
658,"07-AH-401----日本WINS进口男用电动--Virtual Robo EX 1往覆式滾夾自慰器----658",,3.0000,
659,HC9200311----10段變頻震動穿戴式G點按摩棒-8吋(粉色)----659,,3.0000,
66,"OH0724----日本NPG名器證明III 之大塚咲 淫熟名器物語（熟女型）----66",,3.0000,
660,"vb0612----日本NPG．Ocean5 龜頭可伸縮大玉珍珠電動按摩棒(黑)----660",,3.0000,
661,"07-AH-402----日本WINS 进口电动自慰器Virtual Robo EX2----661",,3.0000,
662,06-AH-351----日本WINS原装高速多角度抽送自慰名器----662,,3.0000,
663,08-AD-001----日本WINS-超快感猛男电动自慰器NEX1(上下运动)----663,,3.0000,
664,08-AD-002----日本WINS-超快感猛男電動自慰器NEX2(超高速左右回轉)----664,,3.0000,
665,08-AD-003----日本WINS-超高速猛男電動自慰器NEX3(手技快感)----665,,3.0000,
666,09-OH-003----日本Wins-超级机器人-1(120度回转快打)----666,,3.0000,
667,"09-OH-004----日本Wins-超级机器人-2 (上下活塞触击榨取)----667",,3.0000,
668,"08-KE-402----日本Wins 学园B组 1:1 3D充气女体 水谷友香+专用阴道----668",,3.0000,
669,"bgee----美國進口比域斯Bswish探點 小號G點按摩棒/AV震動棒/女性保健用具----669",,3.0000,
67,"OH0340----日本NPG＊名器の証明2- 吉崎直緒 (超夢幻名器)----67",,3.0000,
670,"bcute----美國Bswish Bcute小巧便攜G點振動器 靜音防水女用自慰振動棒----670",,3.0000,
671,"04-KE-200W----日本 Love Pillow 超立体《双面可入》充气女高生_沙耶伽----671",,3.0000,
672,04-KE-201X----日本芽生超超立体《双面可入》充气女高生----672,,3.0000,
673,"10-HM-102----日本Wins情色影星多萝西Abatadoru 超高显像等身性爱娃娃----673",,3.0000,
674,"10-HM-103----日本Wins 情色影星斯特凡妮Stephanie 超高顯像等身性愛娃娃----674",,3.0000,
675,08-KE-404----日本Wins次世代卡通抱枕-平木镜美+专用女模----675,,3.0000,
676,"08-KE-405----日本原裝進口．完全對應體位充氣娃娃 (園崎禮奈+專用女陰 )----676",,3.0000,
677,"05-KE-263MAN----日本 Wins‧ Love Assist 2 爱之垫----677",,3.0000,
678,"10-HM-101----日本Wins＊浜崎りお- 美乳AV女优超高显像等身性爱娃娃----678",,3.0000,
679,"09-HM-008----日本Wins ＊明日花キララ- 美乳AV女優超高顯像等身性愛娃娃A型----679",,3.0000,
68,OH0324----花的动机电动自慰器[OH0324]----68,,3.0000,
680,"09-HM-009----日本Wins ＊明日花キララ- 美乳AV女優超高顯像等身性愛娃娃B型----680",,3.0000,
681,"09-HM-007----日本Wins 超人气AV女优爱沢莲-写真抱枕----681",,3.0000,
682,"09-HM-006----日本Wins 超人氣AV女優桜井莉亞-寫真抱枕----682",,3.0000,
683,"10-JK-313----日本Wins- Flash Rotor LED三色閃燈信號震動棒----683",,3.0000,
684,"10-KI-001c----日本wins sexy panties  入口即化可食用的女性內衣褲(巧克力 味)----684",,3.0000,
685,"10-KI-001d----日本wins sexy panties  入口即化可食用的女性內衣褲(百香果 味)----685",,3.0000,
686,"04-YY-101----日本 Wins＊連續吸引類型吸陰器 (上下連續觸動) NO.1----686",,3.0000,
687,"04-YY-100----日本 Wins‧回轉振動+連續吸引吸陰器----687",,3.0000,
688,"05-JK-069----日本 Wins＊Dr Z 乳頭樂樂趣~可吸陰 電動挑撥吸奶器----688",,3.0000,
689,"av1----日本AVSTAR 波多野結衣名器----689",,3.0000,
69,"oh0925----淫靡名器+性感內褲+愛液80ml 新宿美臀女優 ルミカ 日本 NPG 正品----69",,3.0000,
690,"10-KI-001b----日本wins sexy panties  入口即化可食用的女性內衣褲(草莓味)----690",,3.0000,
691,"05-JK-071----日本WINS原装进口 三速震动必杀黄金指蛋 日本超人气商品 手指套----691",,3.0000,
692,07-JK-154----日本Wins成田乳夾震旦----692,,3.0000,
693,"07-TS-005----Sinju Monogatari----693",,3.0000,
694,"F0430106-1----左岸格調 復古格子襪-黑底粉紅紫格----694",,3.0000,
695,"F0430105-6----盎然情愫 70D天鵝絨彩色九分褲-灰----695",,3.0000,
696,"06-CK-302----日本 wins《完全制御究極回轉按摩棒》五段變頻迴旋按摩棒----696",,3.0000,
697,"10-KI-001a----日本wins sexy panties  入口即化可食用的內衣褲(香草味)----697",,3.0000,
698,"F0430105-4----盎然情愫 70D天鵝絨彩色九分褲-青----698",,3.0000,
699,"F0430105-2----盎然情愫 70D天鵝絨彩色九分褲-紫----699",,3.0000,
7,098-11----[加拿大BMS]情趣用品密码箱（大号黑色）----7,,3.0000,
70,OH0322----花的动机自慰器[OH0322]----70,,3.0000,
700,"09-KU-026----GEKIPITA SOFTY L----700",,3.0000,
701,"09-KU-027----GEKIPITA SOFTY M----701",,3.0000,
702,"09-KU-028----GEKIPITA SOFTY S----702",,3.0000,
703,"F0430104-3----盎然情愫 70D彩色天鵝絨連褲襪-棕----703",,3.0000,
704,"F0430104-1----盎然情愫 70D彩色天鵝絨連褲襪-紫----704",,3.0000,
705,"F0430103----花之囈語 歐式典雅復古大花柄印花連褲襪----705",,3.0000,
706,"F0430101-18----菱而不亂 30D格子提花連褲襪-實空交錯----706",,3.0000,
707,"F0430101-16----菱而不亂 30D格子提花連褲襪-黑蜻蜓----707",,3.0000,
708,"F0430101-15----菱而不亂 30D格子提花連褲襪-黑蝴蝶----708",,3.0000,
709,"06-YY-159----日本Wins 成田鳄鱼嘴延时刺激套----709",,3.0000,
71,"OH0342----白浊的翼 vol.2女人教师前川知美[OH0342]----71",,3.0000,
710,volarclear----透明便擕跳蛋（全透明）----710,,3.0000,
711,HC3200921----小兔子環震動延時水晶套環----711,,3.0000,
712,"06-JK-107----日本Wins*E2 锁精持久阳具索----712",,3.0000,
713,"06-YY-174----日本Wins 無線震動忍者震套----713",,3.0000,
714,"10-OH-103----新感受！日本wins 熱力電動自慰器-可充電循環使用----714",,3.0000,
715,"10-OH-104----日本wins - 終極自慰器-可自行調整陰度的緊縮度----715",,3.0000,
716,"08-SP-114----日本Wins 成田電動陰莖延時環----716",,3.0000,
717,"09-US-212----美国CEN★ Personal Exercise 阴茎锻炼器----717",,3.0000,
718,09-NR-004----日本Wins＊风神神技套----718,,3.0000,
719,"09-NR-008----日本Wins＊现实套１猛男装备 增长套、增大器----719",,3.0000,
72,"rscasperc----日本RENDS CASPER Cutey 小精靈 4段變頻 三頭強震G點按摩棒(粉藍小型版)----72",,3.0000,
720,"09-OH-002----日本Wins＊CYCLONE PUMP高氣密電動吸引器----720",,3.0000,
721,volarpurple----便擕式跳蛋（紫色)----721,,3.0000,
722,"09-SP-221----日本wins＊XAX 1(波浪快感加强套)----722",,3.0000,
723,"09-SP-222----日本wins ＊ XAX 2(突击快感加强套)----723",,3.0000,
724,"09-KB-003----日本 Wins ＊ 成田最強的武器-老二發射A套----724",,3.0000,
725,"09-KB-008----日本 Wins ＊ 根勝 こんかつ﹝細碼﹞----725",,3.0000,
726,"09-KB-009----日本 Wins ＊ 根勝 こんかつ﹝大碼﹞----726",,3.0000,
727,"HC8900921----Balls Style 10段變頻G點後庭雙功能按摩棒-紫----727",,3.0000,
728,vb0807----日本NPG★武勇傳《義》武士電動按摩棒★電動按摩棒----728,,3.0000,
729,"oh1413----日本Npg 處女宮女優名器-初美沙希----729",,3.0000,
73,"OH0341----白浊的翼 vol.1小天使[OH0341]----73",,3.0000,
730,"F0430101-13----菱而不亂 30D格子提花連褲襪-黑玫瑰----730",,3.0000,
731,"night----日本 閃耀光仔夜光 安全套鑰匙鏈----731",,3.0000,
732,"F0430101-14----菱而不亂 30D格子提花連褲襪-八字結----732",,3.0000,
733,"UTA-2006----G點潮吹 刺激男用前列腺後庭 超人跳蛋----733",,3.0000,
734,"F0430101-12----菱而不亂 30D格子提花連褲襪-一剪梅----734",,3.0000,
735,"F0430101-8----菱而不亂 30D格子提花連褲襪-沙漠之紋----735",,3.0000,
736,"F0430101-7----菱而不亂 30D格子提花連褲襪-玻璃珠----736",,3.0000,
737,"B2911908----愛的奇跡 蕾絲緞面性感睡衣兩件組-粉----737",,3.0000,
738,"BE1108013----花姿搖曳 深V吊帶純棉家居睡衣(米色)----738",,3.0000,
739,"BE1108010M----蕙質蘭心 深V吊帶純棉優雅家居睡衣 （碎花藍）- M----739",,3.0000,
74,OH0339----魔女の穴----74,,3.0000,
740,"f30----FUNZONE Amazone雅瑪之Magnolia醉木蘭 女用振動棒按摩棒----740",,3.0000,
741,"F0430101-2----菱而不亂 30D格子提花連褲襪-菱交集----741",,3.0000,
742,FYA507----葫蘆寶貝---經典多功能按摩棒----742,,3.0000,
743,"F0430101-1----菱而不亂 30D格子提花連褲襪-幾何回----743",,3.0000,
744,"LN02----搖擺 轉珠G點潮吹女性自慰器----744",,3.0000,
745,F0322058----蝴蝶公主-超薄絹感透氣及膝絲襪----745,,3.0000,
746,"B2656921----粉紅維納斯 單件式蕾絲滾邊柔緞性感睡衣-粉----746",,3.0000,
747,"BE1108019M----青澀戀曲 可愛平口小花純棉睡衣（粉底白花）- M----747",,3.0000,
748,"B0157719----愛戀蒲公英 網紗性感睡衣兩件組-白----748",,3.0000,
749,"B2656900----深情傾慕 單件式連身情趣睡衣-紫----749",,3.0000,
75,OH0703----放课后俱乐部-葛城里亚[OH0703]----75,,3.0000,
750,"BE1108009----黑玫瑰 V領蕾絲柔緞性感睡衣（黑）----750",,3.0000,
751,"BE1108001M----花仙子 單件式甜美蝴蝶結蕾絲柔緞睡衣（粉紅）- M----751",,3.0000,
752,"BE1108018M----尤物移人 燈籠裙式蕾絲柔緞睡衣（黑）- M----752",,3.0000,
753,"BE1108016----心花怒放 可愛吊帶蕾絲柔緞睡衣（粉）----753",,3.0000,
754,"BE1108006----巧笑嫣然 甜蜜小圓點蕾絲純棉睡衣（淡黃）----754",,3.0000,
755,"BE1108002----柔情小野豹 可愛大蝴蝶結豹紋睡衣（白底豹紋）----755",,3.0000,
756,"BE1108014----旖旎風彩 蝴蝶結花朵可愛蕾絲睡衣（黑底白花）----756",,3.0000,
757,"BE1108003M----夜色情調 簡約V領蕾絲柔緞睡衣（黑）- M----757",,3.0000,
758,"B2893873----動情時刻 浪漫柔紗性感睡衣兩件組-粉----758",,3.0000,
759,"B2950239----早安情人 女僕裝三件組-格紋----759",,3.0000,
76,OH0702----放课后俱乐部-七原诗音[OH0702]----76,,3.0000,
760,"B2846025----幻想情人 蕾絲網紗性感睡衣兩件式-粉----760",,3.0000,
761,"B2617027----深V美人 菱格紗性感睡衣兩件組-桃紅----761",,3.0000,
762,"B2912039----惑之情網 開衩性感睡衣兩件式-藍黑----762",,3.0000,
763,"B2553757----心扉愛戀 單件式深V蕾絲睡衣-桃紅----763",,3.0000,
764,"BE1107015M----柔媚心機 深V吊帶柔緞睡衣（珍珠白）- M----764",,3.0000,
765,"BE1107014M----窈窕黑豹 深V吊帶蕾絲性感睡衣（白底豹紋）-M----765",,3.0000,
766,"BE1107010M----麗質佳人 單件式深V吊帶黑色蕾絲柔緞睡衣（粉）- M----766",,3.0000,
767,"BE1107011----浪漫精靈 深V吊帶柔緞睡衣 （粉）----767",,3.0000,
768,"joker----史上最強日本JOKER男用持久延時噴劑 早洩剋星----768",,3.0000,
769,"scd191----日本中西。雜果口味 12 片裝----769",,3.0000,
77,OH0701----放课后俱乐部-叶山爱[OH0701]----77,,3.0000,
